tx	gene_id	H2	H27	H45	H47	H56	H74	H87	H91
ENST00000228682	ENSG00000111087	0	0	0	0	0	0	0	0
ENST00000532291	ENSG00000111087	0	0	0	0	0	0	0	0
ENST00000543426	ENSG00000111087	0	0	0	5	0	0	0	0
ENST00000546141	ENSG00000111087	0	0	0	0	0	0	0	0
ENST00000528432	ENSG00000111087	0	0	0	0	0	0	0	0
ENST00000530789	ENSG00000111087	0	0	0	0	0	0	0	0
ENST00000528467	ENSG00000111087	1	1	5	0	0	2	5	1
ENST00000527742	ENSG00000111087	0	0	0	0	0	0	0	0
ENST00000552953	ENSG00000123329	235.224	40.836	94.526	434.484	239.725	119.614	230.888	0
ENST00000424809	ENSG00000123329	255.273	62.55	101.729	252.617	413.955	107.383	220.721	114.21
ENST00000393797	ENSG00000123329	0	0	1.934	0	0	0	0	0
ENST00000550399	ENSG00000123329	234.124	92.207	56.402	218.11	235.495	26.698	220.125	69.03
ENST00000546200	ENSG00000123329	315.176	74.271	56.239	325.107	305.081	124.586	297.12	105.1
ENST00000550288	ENSG00000123329	0	4.355	0	4.624	1.812	4.405	1.921	0
ENST00000393791	ENSG00000123329	0	0	3.115	0	0	0	0	0
ENST00000430041	ENSG00000123329	148.71	75.24	102.726	361.812	327.299	119.864	261.028	37.265
ENST00000550440	ENSG00000123329	244.851	74.214	90.76	350.982	525.688	117.912	256.636	156.905
ENST00000550130	ENSG00000123329	0	0	0	0	0	0	0	0
ENST00000546704	ENSG00000123329	46.016	11.411	13.569	37.543	42.047	15.771	21.22	15.279
ENST00000549133	ENSG00000166986	1	0	2	1	1	1	1	0
ENST00000548139	ENSG00000123329	0	0	0	0	0	2.614	0	0
ENST00000548148	ENSG00000123329	0	0	0	0	0	0	0	0
ENST00000550454	ENSG00000123329	1.603	0	0	0	0	0	0	0
ENST00000547200	ENSG00000123329	0	0	0	0	0	0	0	0
ENST00000552604	ENSG00000123329	0	0	0	1.914	0	0	0	0
ENST00000552420	ENSG00000123329	0	0	0	5.351	7.711	0	2.123	3.085
ENST00000551574	ENSG00000123329	0	0	0	0	0	0	0	0
ENST00000551452	ENSG00000123329	0	3.688	0	1.384	0	1.152	0	3.014
ENST00000552066	ENSG00000123329	0	0	0	0	1.127	0	0	0
ENST00000547216	ENSG00000123329	0	0	0	1.178	2.036	0	2.089	0
ENST00000551000	ENSG00000123329	3.024	0	2	7.894	0	0	0	0
ENST00000549602	ENSG00000123329	0	2.228	0	0	3.024	0	3.13	1.112
ENST00000552249	ENSG00000123329	0	0	0	0	0	0	0	0
ENST00000537638	ENSG00000166986	101.185	66.14	161.593	152.066	218.668	77.03	191.933	61.641
ENST00000548674	ENSG00000166986	0	2.391	0	0	0	0	0	0
ENST00000550449	ENSG00000166986	6.402	0	0	2.351	1.895	8.446	1.423	8.825
ENST00000546481	ENSG00000166986	0	0	0	0	0	4.865	0	0
ENST00000545888	ENSG00000166986	118.483	167.289	226.453	188.93	212.049	89.111	138.067	108.87
ENST00000547062	ENSG00000166986	0	11.055	9.248	5	4.299	1.92	4.325	0
ENST00000548714	ENSG00000166986	0	6.086	6.325	7.26	1.824	0	0	0
ENST00000551842	ENSG00000166986	3.05	11.66	0	3.731	0	0	0	1.09
ENST00000553162	ENSG00000166986	0	0	0	0	0	0	0	0
ENST00000547501	ENSG00000166986	0	0	1.257	0	1.296	0	1.177	0
ENST00000551431	ENSG00000166986	0	0	0	0	0	0	0	0
ENST00000549074	ENSG00000166986	0	0	0	0	0	0	0	0
ENST00000447721	ENSG00000166986	14.583	6.044	10.396	17.756	0	16.462	6.699	3.884
ENST00000628866	ENSG00000166986	0	0	0	0	0	0	0	0
ENST00000262027	ENSG00000166986	248.034	149.184	419.807	357.859	342.985	334.303	165.409	145.951
ENST00000552007	ENSG00000166986	0	0	0	0	0	0	0	0
ENST00000551892	ENSG00000166986	0	0	0	0	0	0	0	0
ENST00000630571	ENSG00000166986	0	0	0	0	0	0	0	2.724
ENST00000630803	ENSG00000166986	0	0	0	0	0	0	0	0
ENST00000548146	ENSG00000166986	0	0	1	2	3	0	0	6
ENST00000553123	ENSG00000166986	5.213	6.028	3.658	7.739	8.864	8.692	13.561	1.46
ENST00000552371	ENSG00000166986	0	1.19	0	0	0	0	0	0
ENST00000549827	ENSG00000166986	1.059	1.037	3.083	0	0	0	0	4.752
ENST00000548944	ENSG00000166986	0	0	0	0	0	0	0	0
ENST00000549603	ENSG00000166986	1	0	1	0	1	0	0	2
ENST00000546971	ENSG00000166986	2.525	0	0	2.392	2.156	0	5.323	0
ENST00000548630	ENSG00000166986	11.99	8.795	6.424	6.587	6.172	0	4.657	7.859
ENST00000549048	ENSG00000166986	7.411	2.488	3.535	3.383	3.911	5.535	3.217	1.381
ENST00000548202	ENSG00000166986	39.199	26.197	45.006	47.591	59.799	50.247	52.6	7.548
ENST00000620653	ENSG00000284152	0	0	0	0	0	0	0	0
ENST00000552914	ENSG00000166986	10.963	23.228	11.726	8.749	12.795	0	21.362	6.484
ENST00000551805	ENSG00000166986	8.903	5.189	3.027	4.625	8.29	0	5.083	0
ENST00000547665	ENSG00000166986	0	0	5.46	20.769	15.7	6.655	12.61	9.533
ENST00000552499	ENSG00000166986	0	0	0	5.211	1.296	0	1.557	0
ENST00000551172	ENSG00000166986	0	0	0	0	0	1.732	0	0
ENST00000547303	ENSG00000175197	31.942	14.652	9.197	47.839	28.871	11.093	10.591	0
ENST00000623876	ENSG00000175197	0	0	0	0	0	0	0	0
ENST00000551116	ENSG00000175197	0	0	0	2.436	0	0	0	0
ENST00000346473	ENSG00000175197	178.731	53.678	73.052	129.835	201.861	79.023	127.376	38.787
ENST00000552740	ENSG00000175197	74.327	13.67	26.752	72.89	45.269	18.884	56.033	24.213
ENST00000547526	ENSG00000175197	0	0	0	0	0	0	0	0
ENST00000642841	ENSG00000285133	0	0	0	0	0	0	0	0
ENST00000385293	ENSG00000208028	0	0	0	0	0	0	0	0
ENST00000548887	ENSG00000166987	33.026	8.15	11.076	18.976	39.946	3.277	14.627	4.28
ENST00000551351	ENSG00000166987	0	0	0	0	0	0	0	0
ENST00000549231	ENSG00000166987	0	0	0	0	0	0	0	0
ENST00000546805	ENSG00000166987	1.168	1.475	0	1.14	0	0	0	0
ENST00000355673	ENSG00000166987	32.684	16.332	23.275	49.883	78.537	22.852	53.728	8.72
ENST00000546632	ENSG00000166987	8.452	2.042	2.105	2	7.524	2.871	2.072	1
ENST00000549623	ENSG00000166987	0	0	0	0	0	0	0	0
ENST00000552255	ENSG00000166987	1.019	0	0	1	2.042	0	0	1
ENST00000549042	ENSG00000166987	1.058	0	0	0	0	0	0	0
ENST00000552659	ENSG00000166987	0	0	0	0	1.162	0	0	0
ENST00000547545	ENSG00000166987	5.594	0	2.544	0	7.789	0	4.573	0
ENST00000548550	ENSG00000166987	5	0	1	5	3	1	2	1
ENST00000552163	ENSG00000166987	0	0	0	0	0	0	0	0
ENST00000547844	ENSG00000166987	0	0	0	0	0	0	0	0
ENST00000551142	ENSG00000175203	10.846	0	0	3.67	0	0	0	0
ENST00000679307	ENSG00000175203	17.683	16.893	40.779	18.332	35.796	0	9.771	18.306
ENST00000676646	ENSG00000175203	19.02	5.057	18	24.118	37.623	7.949	19.197	34.014
ENST00000548249	ENSG00000175203	102.187	108.052	112.25	90.125	64.028	44.922	86.242	48.66
ENST00000550988	ENSG00000175203	3.442	16.27	18.207	5.561	31.83	8.733	0	3.403
ENST00000678505	ENSG00000175203	0	0	0	0	0	0	0	0
ENST00000676956	ENSG00000175203	9.633	36.03	15.843	31.782	39.13	29.18	28.412	48.274
ENST00000552390	ENSG00000175203	0	0	0	11.811	0	0	0	0
ENST00000678521	ENSG00000175203	0	0	13.336	0	5.497	14.657	5.416	0
ENST00000678247	ENSG00000175203	42.297	0	0	24.954	0	0	0	0
ENST00000678653	ENSG00000175203	0	0	0	0	0	0	0	0
ENST00000543672	ENSG00000175203	44.034	0	146.081	148.754	67.387	115.446	73.431	0
ENST00000678322	ENSG00000175203	0	47.758	0	0	5.96	0	0	0
ENST00000434715	ENSG00000175203	0	0	0	0	0	0	0	0
ENST00000550201	ENSG00000175203	0	0	0	0	0	5.552	0	0
ENST00000549394	ENSG00000175203	0	0	0	6.201	0	0	0	17.152
ENST00000546758	ENSG00000175203	0	0	0	0	0	0	0	0
ENST00000551611	ENSG00000175203	0	0	0	0	0	0	0	0
ENST00000550750	ENSG00000175203	0	0	0	0	0	3.459	0	0
ENST00000550086	ENSG00000175203	0	0	0	0	0	0	0	0
ENST00000550954	ENSG00000175203	0	0	0	0	0	0	0	0
ENST00000551872	ENSG00000175203	2.403	0	5.073	6.194	2.045	2	0	2.174
ENST00000548736	ENSG00000175203	0	0	0	0	0	0	0	0
ENST00000546670	ENSG00000175203	0	0	0	0	0	0	0	0
ENST00000546965	ENSG00000175203	0	0	0	0	25.312	13.648	0	10.722
ENST00000548949	ENSG00000175203	0	0	0	0	0	0	0	0
ENST00000547345	ENSG00000175203	0	0	0	2.104	0	0	1.531	0
ENST00000551400	ENSG00000175203	3.077	0	0	0	0	1.023	0	0
ENST00000550576	ENSG00000175203	0	0	0	3.394	9.457	2	0	0
ENST00000547480	ENSG00000175203	0	0	0	0	0	0	0	3.994
ENST00000546559	ENSG00000175203	3.12	0	0	4	0	0	0	0
ENST00000678990	ENSG00000175203	39.259	44.94	46.431	60	63.935	18.431	45	26.3
ENST00000676250	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000549712	ENSG00000175203	0	0	0	0	0	0	0	0
ENST00000674619	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000675023	ENSG00000155980	0	0	0	0	0	0	0	2
ENST00000675216	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000676359	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000286452	ENSG00000155980	0	0	4	0	0	0	0	0
ENST00000455537	ENSG00000155980	0	6	0	0	0	0	0	0
ENST00000676457	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000676081	ENSG00000155980	0	0	0	0	0	4.711	0	0
ENST00000675882	ENSG00000155980	0	0	0	0	0	0	0	1.539
ENST00000674653	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000675984	ENSG00000155980	0	1	3	0	2	1.289	0	27
ENST00000676242	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000676352	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000675929	ENSG00000155980	2	0	0	0	1	0	0	0
ENST00000675629	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000675299	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000675397	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000675907	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000674776	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000675634	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000675737	ENSG00000155980	0	0	0	0	0	0	0	3.943
ENST00000552227	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000676055	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000675697	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000676437	ENSG00000155980	0	2	1.131	0	0	0	0	10.693
ENST00000675201	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000676265	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000675866	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000674858	ENSG00000155980	0	0	0	0	0	0	0	0
ENST00000675433	ENSG00000155980	1	0	0	0	0	0	0	7.825
ENST00000674980	ENSG00000155980	0	0	4.869	0	0	0	0	0
ENST00000422156	ENSG00000166908	0	0	0	0	0	0	2.634	0
ENST00000354947	ENSG00000166908	154.28	185.25	321.671	440.166	275.966	229.745	268.283	215.913
ENST00000540759	ENSG00000166908	4.371	0	0	4.059	5.396	0	0	0
ENST00000551772	ENSG00000166908	0	0	0	0	0	0	0	0
ENST00000550465	ENSG00000166908	2.255	0	2.541	3.534	5.316	2.312	0	2.087
ENST00000550360	ENSG00000166908	0	0	0	0	0	0	0	0
ENST00000550095	ENSG00000166908	3.094	4.75	9.788	9.241	10.225	7.757	7.083	0
ENST00000548264	ENSG00000166908	0	0	0	0	1.097	1.185	0	0
ENST00000548804	ENSG00000178498	0	0	2.122	0	0	0	0	0
ENST00000550596	ENSG00000178498	0	0	0	0	0	0	0	0
ENST00000551835	ENSG00000178498	0	0	0	0	0	0	0	0
ENST00000549583	ENSG00000178498	0	0	1.76	0	0	0	0	1.159
ENST00000337737	ENSG00000178498	0	0	4.242	0	0	2.099	0	0
ENST00000548198	ENSG00000178498	3	1.34	0	6	5	0	3	6.011
ENST00000551632	ENSG00000178498	0	0	0	0	0	0	0	0
ENST00000548478	ENSG00000178498	0	10.66	13.024	0	0	5	0	20.829
ENST00000550300	ENSG00000178498	0	0	5.852	0	0	4.901	0	0
ENST00000333972	ENSG00000240771	0	0	0	0	3	0	0	0
ENST00000286494	ENSG00000240771	0	0	0	0	0	0	0	0
ENST00000616622	ENSG00000240771	0	0	0	0	0	1	0	0
ENST00000356672	ENSG00000224713	0	0	0	0	0	0	0	8
ENST00000444467	ENSG00000224713	0	0	0	0	0	0	0	0
ENST00000471370	ENSG00000240771	0	0	1	0	0	0	0	10
ENST00000469072	ENSG00000240771	0	0	0	0	0	0	0	0
ENST00000466399	ENSG00000240771	0	0	0	0	0	0	0	0
ENST00000484357	ENSG00000240771	0	0	0	0	0	0	0	0
ENST00000593846	ENSG00000224713	0	0	0	0	0	0	0	0
ENST00000474359	ENSG00000287908	0	0	0	0	0	0	0	0
ENST00000610219	ENSG00000224713	0	0	0	0	0	0	0	0
ENST00000477314	ENSG00000287908	0	0	0	0	0	0	0	0
ENST00000665594	ENSG00000135502	0	0	0	0	0	0	0	1.113
ENST00000637859	ENSG00000135502	0	0	0	0	0	0	0	0.887
ENST00000661867	ENSG00000135502	0	0	0	0	0	0	0	12
ENST00000440686	ENSG00000135502	0	0	0	0	0	0	0	0
ENST00000497297	ENSG00000135502	0	0	0	0	0	0	0	1
ENST00000463802	ENSG00000135502	0	0	0	0	0	0	0	0
ENST00000341156	ENSG00000135454	0	0	2	0	0	0	0	0
ENST00000553142	ENSG00000135454	0	0	0	0	0	0	0	13.763
ENST00000487816	ENSG00000135502	0	0	0	0	0	0	0	16
ENST00000474791	ENSG00000135502	0	0	0	0	0	0	0	0
ENST00000490243	ENSG00000135502	0	0	0	0	0	0	0	0
ENST00000483647	ENSG00000135502	0	0	0	0	0	0	0	0
ENST00000552468	ENSG00000135454	0	0	0	0	0	0	0	2.237
ENST00000418555	ENSG00000135454	1	0	0	0	0	0	0	0
ENST00000552798	ENSG00000135454	0	0	0	0	0	0	0	0
ENST00000547741	ENSG00000135454	0	0	0	0	0	0	0	0
ENST00000549391	ENSG00000135454	0	0	0	0	0	0	0	0
ENST00000449184	ENSG00000135454	0	0	0	0	0	0	0	0
ENST00000550764	ENSG00000135454	0	0	0	0	0	0	0	0
ENST00000552350	ENSG00000135454	0	0	1	0	0	0	0	6
ENST00000548888	ENSG00000135454	0	0	0	0	0	0	0	0
ENST00000552219	ENSG00000135454	0	0	0	0	0	0	0	0
ENST00000548487	ENSG00000135454	0	0	0	0	0	0	0	0
ENST00000551925	ENSG00000135454	0	0	0	0	0	0	0	6
ENST00000550943	ENSG00000135454	0	0	0	0	0	0	0	0
ENST00000551220	ENSG00000135454	0	0	0	0	0	0	0	0
ENST00000480739	ENSG00000242990	0	0	0	0	0	0	0	2
ENST00000546916	ENSG00000135506	79.672	51.405	85.577	116.471	101.754	47.897	68.4	94.112
ENST00000550202	ENSG00000135506	30.334	62.161	27.937	67.385	37.374	49.105	56.388	15.406
ENST00000550699	ENSG00000135506	0	0	14.444	0	22.683	43.392	8.234	0
ENST00000700656	ENSG00000135506	0	3.282	0	0	0	0	0	3.189
ENST00000700657	ENSG00000135506	4.73	0	6.835	0	0	0	0	0
ENST00000700658	ENSG00000135506	0	0	0	5.469	0	0	0	0
ENST00000700659	ENSG00000135506	0	0	94.196	52.052	0	50.446	0	0
ENST00000700660	ENSG00000135506	0	0	0	0	0	0	0	0
ENST00000389146	ENSG00000135506	0	0	0	0	0	0	0	0
ENST00000700661	ENSG00000135506	0	0	0	11.051	44.467	0	0	0
ENST00000700662	ENSG00000135506	0	0	0	0	0	0	0	0
ENST00000700663	ENSG00000135506	36.536	0	3.613	0	0	0	0	0
ENST00000552285	ENSG00000135506	0	0	0	0	0	0	84.365	33.787
ENST00000700664	ENSG00000135506	0	0	0	0	0	0	0	0
ENST00000700665	ENSG00000135506	0	0	0	0	0	0	0	0
ENST00000257966	ENSG00000135506	0	0	0	172.79	46.336	0	52.59	63.289
ENST00000389142	ENSG00000135506	40.3	15.516	0	0	0	0	11.193	10.163
ENST00000549897	ENSG00000135506	173.503	143.464	139.886	281.031	285.382	124.071	166.794	112.893
ENST00000700666	ENSG00000135506	20.148	4.897	5.021	15.355	29.957	12.015	29.042	7.362
ENST00000553208	ENSG00000135506	38.785	0	37.911	57.032	98.646	44.565	10.6	8.279
ENST00000552423	ENSG00000135506	3.435	0	0	20.008	0	0	0	0
ENST00000550848	ENSG00000135506	0	0	0	0	0	0	0	5.461
ENST00000549477	ENSG00000257342	1	3	4	1	8	3	2	11
ENST00000315970	ENSG00000135506	504.863	156.52	298.141	630.611	546.718	263.915	411.899	279.025
ENST00000547079	ENSG00000135506	0	0	0	57.37	126.982	0	44.945	0
ENST00000552787	ENSG00000135506	21.3	2.869	5.912	16.506	19.207	4.562	3.341	2.036
ENST00000551285	ENSG00000135506	6.885	4.029	10.191	7.633	0	0	1.967	0
ENST00000439210	ENSG00000135506	0	0	0	0	0	0	0	0
ENST00000413095	ENSG00000135506	0	38.323	0	0	0	0	0	0
ENST00000551035	ENSG00000135506	0	0	0	0	0	0	0	0
ENST00000435406	ENSG00000135506	0	0	0	0	0	0	0	0
ENST00000550372	ENSG00000135506	0	0	0	0	0	0	0	0
ENST00000700667	ENSG00000135506	36.574	0	20.88	49.573	89.588	14.006	66.121	0
ENST00000550793	ENSG00000135506	42.598	22.892	29.885	0	0	104.849	0	0
ENST00000700668	ENSG00000135506	0	0	0	0	0	0	0	0
ENST00000549307	ENSG00000135506	34.059	36.642	70.572	100.664	150.907	26.177	59.122	0
ENST00000550438	ENSG00000135506	3.276	0	0	0	0	0	0	0
ENST00000700670	ENSG00000135506	1.003	0	0	0	0	0	0	0
ENST00000257897	ENSG00000135439	211.392	173.921	311.163	537.143	450.162	265.948	250.43	105.844
ENST00000328568	ENSG00000135439	0	22.474	15.441	0	39.373	0	0	0
ENST00000547588	ENSG00000135439	11.004	7.605	7.779	59.594	37.465	11.803	32.57	44.156
ENST00000542466	ENSG00000255737	0	0	0	0	0	0	0	5
ENST00000549129	ENSG00000135439	1.603	0	5.617	1.263	0	1.249	0	0
ENST00000553221	ENSG00000135452	0	0	0	0	0	0	0	0
ENST00000547311	ENSG00000135452	0	0	0	0	0	0	0	0
ENST00000550528	ENSG00000135452	0	0	0	0	0	0	0	0
ENST00000547992	ENSG00000135452	0	0	0	0	0	0	0	0
ENST00000552816	ENSG00000135452	0	5.727	0	0	0	2.629	0	0
ENST00000553089	ENSG00000135452	1.737	0	1.656	1.324	0	0	3.096	2.264
ENST00000257910	ENSG00000135452	39.526	69.187	158.489	85.2	73.29	132.506	64.32	85.087
ENST00000549052	ENSG00000135452	32.711	47.385	133.672	44.902	52.289	71.516	53.846	0
ENST00000546993	ENSG00000135452	12.098	43.967	60.975	10.113	8.755	44.296	0	33.392
ENST00000547472	ENSG00000135452	0	6.645	0	0	1.788	4.755	1.865	2.944
ENST00000548093	ENSG00000135452	0	0	0	0	0	0	0	0
ENST00000548167	ENSG00000135452	9.877	0	28.706	3.888	0	5.756	10.476	0
ENST00000550791	ENSG00000135452	7.691	32.088	52.894	43.572	20.61	32.542	0	12.313
ENST00000546922	ENSG00000135452	13.359	0	11.609	0	7.267	0	4.396	0
ENST00000257904	ENSG00000135446	26.716	0	37.491	10.878	7.533	36.933	15.754	11.017
ENST00000312990	ENSG00000135446	0	18.954	0	1.416	3.333	0	0	0
ENST00000552713	ENSG00000135446	0	0	1	0	0	0	0	1
ENST00000549606	ENSG00000135446	0	0	0	0	0	0	0	0
ENST00000553237	ENSG00000135446	0	0	0	0	0	0	0	0
ENST00000546489	ENSG00000135446	0	0	0	0	0	0	2.892	0
ENST00000638110	ENSG00000283621	0	0	0	0	0	0	0	0
ENST00000551888	ENSG00000135446	0	10.572	18.372	0	6.08	9.974	0	0
ENST00000547281	ENSG00000135446	0	17.116	0	0	0	0	0	0
ENST00000550419	ENSG00000135446	0	10.057	0	0	0	0	0	0
ENST00000551800	ENSG00000135446	0	0	3.67	0	0	0	0	3.659
ENST00000552254	ENSG00000135446	5.907	0	31.127	0	3.838	6	0	0
ENST00000551706	ENSG00000135446	4.933	9.301	8.34	4.706	4.216	14.093	4.354	11.324
ENST00000552388	ENSG00000135446	0	0	0	0	0	0	0	0
ENST00000552862	ENSG00000135446	3.444	0	0	0	0	0	0	0
ENST00000547853	ENSG00000135446	0	0	0	0	0	0	0	0
ENST00000266643	ENSG00000139266	16.156	34.935	89.846	13.815	14.219	38.933	12.482	41.143
ENST00000552279	ENSG00000139266	2	1.183	6.76	0	1	3.258	0	4
ENST00000548358	ENSG00000139266	20.844	29.882	49.394	12.185	17.781	40.809	13.518	17.857
ENST00000228606	ENSG00000111012	1	0	0	0	0	1	0	0
ENST00000547344	ENSG00000111012	0	0	2	0	0	0	0	4
ENST00000546567	ENSG00000111012	0	0	0	0	0	0	0	0
ENST00000547451	ENSG00000111012	0	0	0	0	0	0	0	6
ENST00000546609	ENSG00000111012	0	0	0	0	0	0	0	0
ENST00000552186	ENSG00000111012	0	0	0	0	0	2	1	2
ENST00000546496	ENSG00000111012	0	0	0	0	0	0	0	0
ENST00000324871	ENSG00000037897	6	11	31.551	8	6	15	3.652	8.934
ENST00000257848	ENSG00000037897	0	0	0	0	0	0	0	0
ENST00000547653	ENSG00000037897	0	0	0	0	0	0	2.348	5.125
ENST00000548504	ENSG00000037897	0	0	0	0	0	0	0	0
ENST00000551117	ENSG00000037897	0	0	0	0	0	0	0	0
ENST00000553125	ENSG00000037897	0	0	0	0	0	0	1	0
ENST00000548681	ENSG00000037897	0	0	0	0	0	0	0	0
ENST00000549773	ENSG00000037897	0	1	1.449	0	1	4	0	2.941
ENST00000548256	ENSG00000123427	0	0	0	0	0	0	0	0
ENST00000551420	ENSG00000123427	4.196	3.962	4.108	0	0	4.761	0	0
ENST00000300209	ENSG00000123427	7.67	16.038	9.892	10	8	13.239	5	13
ENST00000552307	ENSG00000123427	0	0	0	0	0	0	0	0
ENST00000651284	ENSG00000257921	0	0	2.652	0	0	0	0	0
ENST00000333012	ENSG00000123427	4.134	0	0	0	0	0	0	0
ENST00000471530	ENSG00000257921	0	0	0	0	0	0	0	0
ENST00000553083	ENSG00000257921	0	0	0	0	0	0	0	0
ENST00000546504	ENSG00000257921	0	0	0	0	0	0	0	0
ENST00000540550	ENSG00000123297	14.026	8.963	14.036	6.826	12.304	29.209	0	0
ENST00000651899	ENSG00000123297	0	0	0	0	0	0	0	0
ENST00000323833	ENSG00000123297	0	46.024	72.041	34.825	7.972	76.936	0	0
ENST00000417094	ENSG00000123297	4.133	0	0	0	0	0	0	0
ENST00000652027	ENSG00000123297	43.648	14.775	112.258	33.459	18.162	22.997	31.445	83
ENST00000550559	ENSG00000123297	0	0	0	2.894	0	0	6.989	0
ENST00000548851	ENSG00000123297	0	0	0	0	0	0	0	0
ENST00000651066	ENSG00000123297	16.193	15.95	11.977	12.884	14.561	7.389	0	0
ENST00000543727	ENSG00000123297	0	0	10.755	11.481	0	0	0	0
ENST00000434359	ENSG00000123297	0	0	0	0	0	0	6.567	0
ENST00000457189	ENSG00000123297	0	20.289	15.281	0	0	19.47	0	0
ENST00000497617	ENSG00000123297	0	0	0	1.631	0	0	0	0
ENST00000546952	ENSG00000135407	58.865	4.931	9.607	37.246	93.754	22.725	47.085	31.973
ENST00000549994	ENSG00000135407	283.558	16.299	39.077	0	292.619	0	99.547	0
ENST00000549851	ENSG00000135407	0	0	0	0	26.539	0	0	6.359
ENST00000551248	ENSG00000135407	13.184	0	5.182	9.52	34.608	5.275	1.828	5.917
ENST00000257861	ENSG00000135407	143.465	5.457	16.961	109.043	226.893	58.74	99.78	41.505
ENST00000550537	ENSG00000135407	29.176	10.313	10.173	15.2	56.141	14.785	18.76	5.247
ENST00000550083	ENSG00000135407	0	0	0	0	0	0	0	0
ENST00000602802	ENSG00000270039	1	4	8	9	2	4	4	2
ENST00000549548	ENSG00000135407	18.751	9	6	11.376	33.324	3.73	19	13
ENST00000549753	ENSG00000135407	0	0	0	0	0	2.746	0	0
ENST00000548843	ENSG00000135407	0	0	0	3.614	20.122	0	0	0
ENST00000384022	ENSG00000206749	0	0	0	0	0	0	0	0
ENST00000602327	ENSG00000269903	0	0	1	0	1	0	0	3
ENST00000398073	ENSG00000175215	1333.015	976.504	1182.222	2394.218	2115.182	998.045	1645.546	863.764
ENST00000548823	ENSG00000175215	0	134.996	0	0	0	0	0	0
ENST00000547169	ENSG00000175215	144.241	139.514	161.337	275.348	276.993	171.746	208.065	64.693
ENST00000549039	ENSG00000175215	9.476	9.229	8.93	10.5	23.484	0	25.403	9.123
ENST00000547701	ENSG00000175215	0	27.29	41.196	0	36.959	0	84.856	0
ENST00000551594	ENSG00000175215	2.099	0	4.348	7.194	0	0	1.942	0
ENST00000550144	ENSG00000175215	7.169	13.467	9.966	24.739	10.383	9.208	18.188	9.419
ENST00000385054	ENSG00000207789	0	0	0	0	0	0	0	0
ENST00000552294	ENSG00000175215	2	2	2	4	6	2	4	0
ENST00000549683	ENSG00000257953	0	0	2	1	0	1	0	1
ENST00000661247	ENSG00000245651	0	0	0	0	0	0	0	0
ENST00000661970	ENSG00000245651	0	0	0	0	0	0	0	0
ENST00000499481	ENSG00000245651	0	0	0	0	0	0	0	13.922
ENST00000664926	ENSG00000245651	0	0	0	0	0	0	0	0
ENST00000664759	ENSG00000245651	0	0	0	0	0	0	0	6.078
ENST00000656548	ENSG00000245651	0	0	0	0	0	0	0	0
ENST00000667373	ENSG00000245651	0	0	0	0	0	0	0	0
ENST00000659761	ENSG00000245651	0	0	0	0	0	0	0	0
ENST00000548955	ENSG00000245651	0	0	0	0	0	0	0	1
ENST00000661434	ENSG00000245651	0	0	0	0	0	0	0	4
ENST00000667552	ENSG00000245651	0	0	0	0	0	0	0	0
ENST00000619560	ENSG00000273805	0	0	0	0	0	0	0	5
ENST00000647763	ENSG00000166896	0	92.575	0	0	6.807	0	0	0
ENST00000659090	ENSG00000257698	5.362	8.263	10.709	10.567	20.575	7.961	3.629	7.542
ENST00000656617	ENSG00000257698	0	0	0	0	0	0	0	0
ENST00000655884	ENSG00000257698	6.024	0	0	4.304	4.223	10.009	1.501	8.67
ENST00000653595	ENSG00000257698	0	0	0	12.727	0	9.366	9.93	0
ENST00000668073	ENSG00000257698	0	0	0	0	0	0	0	0
ENST00000664635	ENSG00000257698	0	0	6.433	0	0	0	0	0
ENST00000688407	ENSG00000257698	0	0	0	0	0	0	0	0
ENST00000551421	ENSG00000257698	0	0	2.785	2.233	0	0	0	1
ENST00000667438	ENSG00000257698	9.719	3.872	0	6.28	4.212	4.389	4.29	0
ENST00000546580	ENSG00000257698	0	0	0	0	0	0	0	0
ENST00000547492	ENSG00000257698	0	0	2	0	0	0	0	5.047
ENST00000655210	ENSG00000257698	6.731	4.154	14.072	9.889	14.991	4.275	8.65	15.741
ENST00000553102	ENSG00000257698	0	0	0	0	0	0	0	0
ENST00000660297	ENSG00000257698	6.164	7.711	0	0	0	0	0	0
